pid,trial_no,type,stim,rt,history_accessed,jspsych
66f46179fa81f408915abaaa,27,outcome,"[3,3]",715,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,3]"",""response"":null,""rt"":715,""history_accessed"":false,""trial_number"":27,""jspsych"":""{\""obj1\"":3,\""obj2\"":3,\""truth\"":true,\""trial_number\"":27,\""rt\"":715,\""history_accessed\"":false}""}"
66f46179fa81f408915abaaa,28,outcome,"[11,11]",755,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,11]"",""response"":null,""rt"":755,""history_accessed"":false,""trial_number"":28,""jspsych"":""{\""obj1\"":11,\""obj2\"":11,\""truth\"":false,\""trial_number\"":28,\""rt\"":755,\""history_accessed\"":false}""}"
66f46179fa81f408915abaaa,29,outcome,"[2,7]",676,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,7]"",""response"":null,""rt"":676,""history_accessed"":false,""trial_number"":29,""jspsych"":""{\""obj1\"":2,\""obj2\"":7,\""truth\"":true,\""trial_number\"":29,\""rt\"":676,\""history_accessed\"":false}""}"
66f46179fa81f408915abaaa,30,outcome,"[13,13]",730,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,13]"",""response"":null,""rt"":730,""history_accessed"":false,""trial_number"":30,""jspsych"":""{\""obj1\"":13,\""obj2\"":13,\""truth\"":false,\""trial_number\"":30,\""rt\"":730,\""history_accessed\"":false}""}"
66f46179fa81f408915abaaa,31,outcome,"[13,19]",553,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,19]"",""response"":null,""rt"":553,""history_accessed"":false,""trial_number"":31,""jspsych"":""{\""obj1\"":13,\""obj2\"":19,\""truth\"":false,\""trial_number\"":31,\""rt\"":553,\""history_accessed\"":false}""}"
66f46179fa81f408915abaaa,32,outcome,"[7,13]",720,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,13]"",""response"":null,""rt"":720,""history_accessed"":false,""trial_number"":32,""jspsych"":""{\""obj1\"":7,\""obj2\"":13,\""truth\"":true,\""trial_number\"":32,\""rt\"":720,\""history_accessed\"":false}""}"
66f46179fa81f408915abaaa,33,outcome,"[5,11]",664,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,11]"",""response"":null,""rt"":664,""history_accessed"":false,""trial_number"":33,""jspsych"":""{\""obj1\"":5,\""obj2\"":11,\""truth\"":true,\""trial_number\"":33,\""rt\"":664,\""history_accessed\"":false}""}"
66f46179fa81f408915abaaa,34,outcome,"[7,19]",715,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,19]"",""response"":null,""rt"":715,""history_accessed"":false,""trial_number"":34,""jspsych"":""{\""obj1\"":7,\""obj2\"":19,\""truth\"":false,\""trial_number\"":34,\""rt\"":715,\""history_accessed\"":false}""}"
66f46179fa81f408915abaaa,35,outcome,"[2,2]",684,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,2]"",""response"":null,""rt"":684,""history_accessed"":false,""trial_number"":35,""jspsych"":""{\""obj1\"":2,\""obj2\"":2,\""truth\"":true,\""trial_number\"":35,\""rt\"":684,\""history_accessed\"":false}""}"
66f46179fa81f408915abaaa,36,outcome,"[2,19]",576,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,19]"",""response"":null,""rt"":576,""history_accessed"":false,""trial_number"":36,""jspsych"":""{\""obj1\"":2,\""obj2\"":19,\""truth\"":false,\""trial_number\"":36,\""rt\"":576,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,1,outcome,"[7,19]",2004,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,19]"",""response"":null,""rt"":2004,""history_accessed"":false,""trial_number"":1,""jspsych"":""{\""obj1\"":7,\""obj2\"":19,\""truth\"":false,\""trial_number\"":1,\""rt\"":2004,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,2,outcome,"[5,11]",1868,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,11]"",""response"":null,""rt"":1868,""history_accessed"":false,""trial_number"":2,""jspsych"":""{\""obj1\"":5,\""obj2\"":11,\""truth\"":true,\""trial_number\"":2,\""rt\"":1868,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,3,outcome,"[5,5]",2613,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,5]"",""response"":null,""rt"":2613,""history_accessed"":false,""trial_number"":3,""jspsych"":""{\""obj1\"":5,\""obj2\"":5,\""truth\"":false,\""trial_number\"":3,\""rt\"":2613,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,4,outcome,"[17,17]",996,f,"{""exp_type"":""outcome"",""exp_stim"":""[17,17]"",""response"":null,""rt"":996,""history_accessed"":false,""trial_number"":4,""jspsych"":""{\""obj1\"":17,\""obj2\"":17,\""truth\"":false,\""trial_number\"":4,\""rt\"":996,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,5,outcome,"[5,17]",1690,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,17]"",""response"":null,""rt"":1690,""history_accessed"":false,""trial_number"":5,""jspsych"":""{\""obj1\"":5,\""obj2\"":17,\""truth\"":false,\""trial_number\"":5,\""rt\"":1690,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,6,outcome,"[5,13]",2599,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,13]"",""response"":null,""rt"":2599,""history_accessed"":false,""trial_number"":6,""jspsych"":""{\""obj1\"":5,\""obj2\"":13,\""truth\"":true,\""trial_number\"":6,\""rt\"":2599,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,7,outcome,"[7,17]",7414,t,"{""exp_type"":""outcome"",""exp_stim"":""[7,17]"",""response"":null,""rt"":7414,""history_accessed"":true,""trial_number"":7,""jspsych"":""{\""obj1\"":7,\""obj2\"":17,\""truth\"":false,\""trial_number\"":7,\""rt\"":7414,\""history_accessed\"":true}""}"
67439be8ee2236a7c078d523,8,outcome,"[7,13]",3807,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,13]"",""response"":null,""rt"":3807,""history_accessed"":false,""trial_number"":8,""jspsych"":""{\""obj1\"":7,\""obj2\"":13,\""truth\"":true,\""trial_number\"":8,\""rt\"":3807,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,9,outcome,"[2,13]",8468,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,13]"",""response"":null,""rt"":8468,""history_accessed"":false,""trial_number"":9,""jspsych"":""{\""obj1\"":2,\""obj2\"":13,\""truth\"":true,\""trial_number\"":9,\""rt\"":8468,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,10,outcome,"[3,3]",2426,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,3]"",""response"":null,""rt"":2426,""history_accessed"":false,""trial_number"":10,""jspsych"":""{\""obj1\"":3,\""obj2\"":3,\""truth\"":true,\""trial_number\"":10,\""rt\"":2426,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,11,outcome,"[11,11]",1626,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,11]"",""response"":null,""rt"":1626,""history_accessed"":false,""trial_number"":11,""jspsych"":""{\""obj1\"":11,\""obj2\"":11,\""truth\"":false,\""trial_number\"":11,\""rt\"":1626,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,12,outcome,"[3,19]",6337,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,19]"",""response"":null,""rt"":6337,""history_accessed"":false,""trial_number"":12,""jspsych"":""{\""obj1\"":3,\""obj2\"":19,\""truth\"":false,\""trial_number\"":12,\""rt\"":6337,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,13,outcome,"[2,11]",85849,t,"{""exp_type"":""outcome"",""exp_stim"":""[2,11]"",""response"":null,""rt"":85849,""history_accessed"":true,""trial_number"":13,""jspsych"":""{\""obj1\"":2,\""obj2\"":11,\""truth\"":true,\""trial_number\"":13,\""rt\"":85849,\""history_accessed\"":true}""}"
67439be8ee2236a7c078d523,14,outcome,"[7,7]",27162,t,"{""exp_type"":""outcome"",""exp_stim"":""[7,7]"",""response"":null,""rt"":27162,""history_accessed"":true,""trial_number"":14,""jspsych"":""{\""obj1\"":7,\""obj2\"":7,\""truth\"":false,\""trial_number\"":14,\""rt\"":27162,\""history_accessed\"":true}""}"
67439be8ee2236a7c078d523,15,outcome,"[13,17]",963,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,17]"",""response"":null,""rt"":963,""history_accessed"":false,""trial_number"":15,""jspsych"":""{\""obj1\"":13,\""obj2\"":17,\""truth\"":false,\""trial_number\"":15,\""rt\"":963,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,16,outcome,"[19,19]",949,f,"{""exp_type"":""outcome"",""exp_stim"":""[19,19]"",""response"":null,""rt"":949,""history_accessed"":false,""trial_number"":16,""jspsych"":""{\""obj1\"":19,\""obj2\"":19,\""truth\"":false,\""trial_number\"":16,\""rt\"":949,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,17,outcome,"[11,17]",988,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,17]"",""response"":null,""rt"":988,""history_accessed"":false,""trial_number"":17,""jspsych"":""{\""obj1\"":11,\""obj2\"":17,\""truth\"":false,\""trial_number\"":17,\""rt\"":988,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,18,outcome,"[7,11]",774,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,11]"",""response"":null,""rt"":774,""history_accessed"":false,""trial_number"":18,""jspsych"":""{\""obj1\"":7,\""obj2\"":11,\""truth\"":true,\""trial_number\"":18,\""rt\"":774,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,19,outcome,"[3,5]",708,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,5]"",""response"":null,""rt"":708,""history_accessed"":false,""trial_number"":19,""jspsych"":""{\""obj1\"":3,\""obj2\"":5,\""truth\"":true,\""trial_number\"":19,\""rt\"":708,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,20,outcome,"[2,3]",1962,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,3]"",""response"":null,""rt"":1962,""history_accessed"":false,""trial_number"":20,""jspsych"":""{\""obj1\"":2,\""obj2\"":3,\""truth\"":true,\""trial_number\"":20,\""rt\"":1962,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,21,outcome,"[2,7]",701,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,7]"",""response"":null,""rt"":701,""history_accessed"":false,""trial_number"":21,""jspsych"":""{\""obj1\"":2,\""obj2\"":7,\""truth\"":true,\""trial_number\"":21,\""rt\"":701,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,22,outcome,"[2,2]",667,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,2]"",""response"":null,""rt"":667,""history_accessed"":false,""trial_number"":22,""jspsych"":""{\""obj1\"":2,\""obj2\"":2,\""truth\"":true,\""trial_number\"":22,\""rt\"":667,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,23,outcome,"[3,7]",1295,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,7]"",""response"":null,""rt"":1295,""history_accessed"":false,""trial_number"":23,""jspsych"":""{\""obj1\"":3,\""obj2\"":7,\""truth\"":true,\""trial_number\"":23,\""rt\"":1295,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,24,outcome,"[2,17]",823,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,17]"",""response"":null,""rt"":823,""history_accessed"":false,""trial_number"":24,""jspsych"":""{\""obj1\"":2,\""obj2\"":17,\""truth\"":false,\""trial_number\"":24,\""rt\"":823,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,25,outcome,"[13,19]",728,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,19]"",""response"":null,""rt"":728,""history_accessed"":false,""trial_number"":25,""jspsych"":""{\""obj1\"":13,\""obj2\"":19,\""truth\"":false,\""trial_number\"":25,\""rt\"":728,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,26,outcome,"[17,19]",725,f,"{""exp_type"":""outcome"",""exp_stim"":""[17,19]"",""response"":null,""rt"":725,""history_accessed"":false,""trial_number"":26,""jspsych"":""{\""obj1\"":17,\""obj2\"":19,\""truth\"":false,\""trial_number\"":26,\""rt\"":725,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,27,outcome,"[13,13]",644,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,13]"",""response"":null,""rt"":644,""history_accessed"":false,""trial_number"":27,""jspsych"":""{\""obj1\"":13,\""obj2\"":13,\""truth\"":false,\""trial_number\"":27,\""rt\"":644,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,28,outcome,"[5,19]",902,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,19]"",""response"":null,""rt"":902,""history_accessed"":false,""trial_number"":28,""jspsych"":""{\""obj1\"":5,\""obj2\"":19,\""truth\"":false,\""trial_number\"":28,\""rt\"":902,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,29,outcome,"[2,5]",1089,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,5]"",""response"":null,""rt"":1089,""history_accessed"":false,""trial_number"":29,""jspsych"":""{\""obj1\"":2,\""obj2\"":5,\""truth\"":true,\""trial_number\"":29,\""rt\"":1089,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,30,outcome,"[5,7]",741,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,7]"",""response"":null,""rt"":741,""history_accessed"":false,""trial_number"":30,""jspsych"":""{\""obj1\"":5,\""obj2\"":7,\""truth\"":false,\""trial_number\"":30,\""rt\"":741,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,31,outcome,"[3,17]",1159,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,17]"",""response"":null,""rt"":1159,""history_accessed"":false,""trial_number"":31,""jspsych"":""{\""obj1\"":3,\""obj2\"":17,\""truth\"":false,\""trial_number\"":31,\""rt\"":1159,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,32,outcome,"[2,19]",806,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,19]"",""response"":null,""rt"":806,""history_accessed"":false,""trial_number"":32,""jspsych"":""{\""obj1\"":2,\""obj2\"":19,\""truth\"":false,\""trial_number\"":32,\""rt\"":806,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,33,outcome,"[11,13]",625,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,13]"",""response"":null,""rt"":625,""history_accessed"":false,""trial_number"":33,""jspsych"":""{\""obj1\"":11,\""obj2\"":13,\""truth\"":false,\""trial_number\"":33,\""rt\"":625,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,34,outcome,"[3,11]",782,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,11]"",""response"":null,""rt"":782,""history_accessed"":false,""trial_number"":34,""jspsych"":""{\""obj1\"":3,\""obj2\"":11,\""truth\"":true,\""trial_number\"":34,\""rt\"":782,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,35,outcome,"[11,19]",697,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,19]"",""response"":null,""rt"":697,""history_accessed"":false,""trial_number"":35,""jspsych"":""{\""obj1\"":11,\""obj2\"":19,\""truth\"":false,\""trial_number\"":35,\""rt\"":697,\""history_accessed\"":false}""}"
67439be8ee2236a7c078d523,36,outcome,"[3,13]",730,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,13]"",""response"":null,""rt"":730,""history_accessed"":false,""trial_number"":36,""jspsych"":""{\""obj1\"":3,\""obj2\"":13,\""truth\"":true,\""trial_number\"":36,\""rt\"":730,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,1,outcome,"[5,5]",4598,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,5]"",""response"":null,""rt"":4598,""history_accessed"":false,""trial_number"":1,""jspsych"":""{\""obj1\"":5,\""obj2\"":5,\""truth\"":false,\""trial_number\"":1,\""rt\"":4598,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,2,outcome,"[3,19]",1734,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,19]"",""response"":null,""rt"":1734,""history_accessed"":false,""trial_number"":2,""jspsych"":""{\""obj1\"":3,\""obj2\"":19,\""truth\"":false,\""trial_number\"":2,\""rt\"":1734,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,3,outcome,"[5,13]",1795,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,13]"",""response"":null,""rt"":1795,""history_accessed"":false,""trial_number"":3,""jspsych"":""{\""obj1\"":5,\""obj2\"":13,\""truth\"":true,\""trial_number\"":3,\""rt\"":1795,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,4,outcome,"[11,11]",2364,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,11]"",""response"":null,""rt"":2364,""history_accessed"":false,""trial_number"":4,""jspsych"":""{\""obj1\"":11,\""obj2\"":11,\""truth\"":false,\""trial_number\"":4,\""rt\"":2364,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,5,outcome,"[7,11]",2508,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,11]"",""response"":null,""rt"":2508,""history_accessed"":false,""trial_number"":5,""jspsych"":""{\""obj1\"":7,\""obj2\"":11,\""truth\"":true,\""trial_number\"":5,\""rt\"":2508,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,6,outcome,"[7,13]",2212,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,13]"",""response"":null,""rt"":2212,""history_accessed"":false,""trial_number"":6,""jspsych"":""{\""obj1\"":7,\""obj2\"":13,\""truth\"":true,\""trial_number\"":6,\""rt\"":2212,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,7,outcome,"[2,17]",1878,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,17]"",""response"":null,""rt"":1878,""history_accessed"":false,""trial_number"":7,""jspsych"":""{\""obj1\"":2,\""obj2\"":17,\""truth\"":false,\""trial_number\"":7,\""rt\"":1878,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,8,outcome,"[7,19]",1968,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,19]"",""response"":null,""rt"":1968,""history_accessed"":false,""trial_number"":8,""jspsych"":""{\""obj1\"":7,\""obj2\"":19,\""truth\"":false,\""trial_number\"":8,\""rt\"":1968,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,9,outcome,"[11,17]",1903,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,17]"",""response"":null,""rt"":1903,""history_accessed"":false,""trial_number"":9,""jspsych"":""{\""obj1\"":11,\""obj2\"":17,\""truth\"":false,\""trial_number\"":9,\""rt\"":1903,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,10,outcome,"[17,19]",1936,f,"{""exp_type"":""outcome"",""exp_stim"":""[17,19]"",""response"":null,""rt"":1936,""history_accessed"":false,""trial_number"":10,""jspsych"":""{\""obj1\"":17,\""obj2\"":19,\""truth\"":false,\""trial_number\"":10,\""rt\"":1936,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,11,outcome,"[11,13]",1864,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,13]"",""response"":null,""rt"":1864,""history_accessed"":false,""trial_number"":11,""jspsych"":""{\""obj1\"":11,\""obj2\"":13,\""truth\"":false,\""trial_number\"":11,\""rt\"":1864,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,12,outcome,"[3,17]",1824,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,17]"",""response"":null,""rt"":1824,""history_accessed"":false,""trial_number"":12,""jspsych"":""{\""obj1\"":3,\""obj2\"":17,\""truth\"":false,\""trial_number\"":12,\""rt\"":1824,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,13,outcome,"[2,19]",1429,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,19]"",""response"":null,""rt"":1429,""history_accessed"":false,""trial_number"":13,""jspsych"":""{\""obj1\"":2,\""obj2\"":19,\""truth\"":false,\""trial_number\"":13,\""rt\"":1429,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,14,outcome,"[7,7]",1744,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,7]"",""response"":null,""rt"":1744,""history_accessed"":false,""trial_number"":14,""jspsych"":""{\""obj1\"":7,\""obj2\"":7,\""truth\"":false,\""trial_number\"":14,\""rt\"":1744,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,15,outcome,"[11,19]",1285,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,19]"",""response"":null,""rt"":1285,""history_accessed"":false,""trial_number"":15,""jspsych"":""{\""obj1\"":11,\""obj2\"":19,\""truth\"":false,\""trial_number\"":15,\""rt\"":1285,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,16,outcome,"[3,7]",1651,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,7]"",""response"":null,""rt"":1651,""history_accessed"":false,""trial_number"":16,""jspsych"":""{\""obj1\"":3,\""obj2\"":7,\""truth\"":true,\""trial_number\"":16,\""rt\"":1651,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,17,outcome,"[7,17]",1610,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,17]"",""response"":null,""rt"":1610,""history_accessed"":false,""trial_number"":17,""jspsych"":""{\""obj1\"":7,\""obj2\"":17,\""truth\"":false,\""trial_number\"":17,\""rt\"":1610,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,18,outcome,"[13,13]",1417,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,13]"",""response"":null,""rt"":1417,""history_accessed"":false,""trial_number"":18,""jspsych"":""{\""obj1\"":13,\""obj2\"":13,\""truth\"":false,\""trial_number\"":18,\""rt\"":1417,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,19,outcome,"[5,19]",1349,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,19]"",""response"":null,""rt"":1349,""history_accessed"":false,""trial_number"":19,""jspsych"":""{\""obj1\"":5,\""obj2\"":19,\""truth\"":false,\""trial_number\"":19,\""rt\"":1349,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,20,outcome,"[3,13]",1936,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,13]"",""response"":null,""rt"":1936,""history_accessed"":false,""trial_number"":20,""jspsych"":""{\""obj1\"":3,\""obj2\"":13,\""truth\"":true,\""trial_number\"":20,\""rt\"":1936,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,21,outcome,"[5,17]",1448,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,17]"",""response"":null,""rt"":1448,""history_accessed"":false,""trial_number"":21,""jspsych"":""{\""obj1\"":5,\""obj2\"":17,\""truth\"":false,\""trial_number\"":21,\""rt\"":1448,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,22,outcome,"[2,7]",2089,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,7]"",""response"":null,""rt"":2089,""history_accessed"":false,""trial_number"":22,""jspsych"":""{\""obj1\"":2,\""obj2\"":7,\""truth\"":true,\""trial_number\"":22,\""rt\"":2089,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,23,outcome,"[3,11]",2068,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,11]"",""response"":null,""rt"":2068,""history_accessed"":false,""trial_number"":23,""jspsych"":""{\""obj1\"":3,\""obj2\"":11,\""truth\"":true,\""trial_number\"":23,\""rt\"":2068,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,24,outcome,"[3,3]",1439,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,3]"",""response"":null,""rt"":1439,""history_accessed"":false,""trial_number"":24,""jspsych"":""{\""obj1\"":3,\""obj2\"":3,\""truth\"":true,\""trial_number\"":24,\""rt\"":1439,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,25,outcome,"[2,3]",2303,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,3]"",""response"":null,""rt"":2303,""history_accessed"":false,""trial_number"":25,""jspsych"":""{\""obj1\"":2,\""obj2\"":3,\""truth\"":true,\""trial_number\"":25,\""rt\"":2303,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,26,outcome,"[3,5]",1488,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,5]"",""response"":null,""rt"":1488,""history_accessed"":false,""trial_number"":26,""jspsych"":""{\""obj1\"":3,\""obj2\"":5,\""truth\"":true,\""trial_number\"":26,\""rt\"":1488,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,27,outcome,"[5,11]",1805,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,11]"",""response"":null,""rt"":1805,""history_accessed"":false,""trial_number"":27,""jspsych"":""{\""obj1\"":5,\""obj2\"":11,\""truth\"":true,\""trial_number\"":27,\""rt\"":1805,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,28,outcome,"[2,5]",1755,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,5]"",""response"":null,""rt"":1755,""history_accessed"":false,""trial_number"":28,""jspsych"":""{\""obj1\"":2,\""obj2\"":5,\""truth\"":true,\""trial_number\"":28,\""rt\"":1755,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,29,outcome,"[2,11]",2759,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,11]"",""response"":null,""rt"":2759,""history_accessed"":false,""trial_number"":29,""jspsych"":""{\""obj1\"":2,\""obj2\"":11,\""truth\"":true,\""trial_number\"":29,\""rt\"":2759,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,30,outcome,"[13,19]",6643,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,19]"",""response"":null,""rt"":6643,""history_accessed"":false,""trial_number"":30,""jspsych"":""{\""obj1\"":13,\""obj2\"":19,\""truth\"":false,\""trial_number\"":30,\""rt\"":6643,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,31,outcome,"[17,17]",2584,f,"{""exp_type"":""outcome"",""exp_stim"":""[17,17]"",""response"":null,""rt"":2584,""history_accessed"":false,""trial_number"":31,""jspsych"":""{\""obj1\"":17,\""obj2\"":17,\""truth\"":false,\""trial_number\"":31,\""rt\"":2584,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,32,outcome,"[13,17]",4282,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,17]"",""response"":null,""rt"":4282,""history_accessed"":false,""trial_number"":32,""jspsych"":""{\""obj1\"":13,\""obj2\"":17,\""truth\"":false,\""trial_number\"":32,\""rt\"":4282,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,33,outcome,"[2,13]",5665,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,13]"",""response"":null,""rt"":5665,""history_accessed"":false,""trial_number"":33,""jspsych"":""{\""obj1\"":2,\""obj2\"":13,\""truth\"":true,\""trial_number\"":33,\""rt\"":5665,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,34,outcome,"[2,2]",2109,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,2]"",""response"":null,""rt"":2109,""history_accessed"":false,""trial_number"":34,""jspsych"":""{\""obj1\"":2,\""obj2\"":2,\""truth\"":true,\""trial_number\"":34,\""rt\"":2109,\""history_accessed\"":false}""}"
67c9a591ee61ca04b1eddb65,35,outcome,"[19,19]",2340,f,"{""exp_type"":""outcome"",""exp_stim"":""[19,19]"",""response"":null,""rt"":2340,""history_accessed"":false,""trial_number"":35,""jspsych"":""{\""obj1\"":19,\""obj2\"":19,\""truth\"":false,\""trial_number\"":35,\""rt\"":2340,\""history_accessed\"":false}""}"
